Ano,Trimestre,Categoria,Tipo,CNPJ IF,Instituição financeira,Irregularidade,Quantidade de reclamações procedentes,Unnamed: 8
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),Abertura de conta de pagamento sem documentação necessária ou com documentação falsa - instituição de pagamento,70,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),Bloqueio de valores ou de conta fora do âmbito do Pix - instituição de pagamento,0,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),Cancelamento de contrato a pedido do cliente de conta de pagamento pós-paga não atendido - instituição de pagamento,0,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),Cancelamento de contrato a pedido do cliente de conta de pagamento pré-paga não atendido - instituição de pagamento,0,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),Cobranças diversas de IPs,0,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),Descumprimento de prazo de resposta da reclamação registrada no BCB - instituição de pagamento,0,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),"Débito em conta de pagamento pré-paga não autorizado pelo cliente, ou não cumprimento das regras aplicáveis - instituição de pagamento",0,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),Falta de transparência na redação de documentos - instituição de pagamento,0,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),Inclusão de dados incorretos no CCS (Cadastro de Clientes do Sistema Financeiro Nacional) - instituição de pagamento,62,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),Insatisfação com a resposta referente à reclamação registrada no BCB recebida - instituição de pagamento,0,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento - instituição de pagamento,3,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),Irregularidades no processo de encerramento de conta de pagamento - instituição de pagamento,10,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),Irregularidades relacionadas a boletos de pagamento (exceto ausência de contrato com beneficiário) para IPs,5,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),Irregularidades relacionadas ao acompanhamento de conta de pagamento - instituição de pagamento,26,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),Irregularidades relacionadas ao fornecimento de documentos por conta de pagamentos pós-paga - instituição de pagamento,0,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),Irregularidades relacionadas ao fornecimento de documentos por conta de pagamentos pré-paga - instituição de pagamento,0,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR) - instituição de pagamento,0,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),Irregularidades relacionadas à liquidação de documentos (exceto cheques) - instituição de pagamento,3,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),Irregularidades relativas a dados transacionais no Open Banking - instituição de pagamento,0,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a conta de pagamento pós-paga - instituição de pagamento",3,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a conta de pagamento pré-paga - instituição de pagamento",39,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),Limites de transação - instituição de pagamento,0,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),Não acatamento de solicitação de cancelamento de débitos automáticos em conta de pagamento pré-paga ou não cumprimento das regras aplicáveis - instituição de pagamento,0,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada para conta de pagamento pós-paga - instituição de pagamento,3,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada para conta de pagamento pré-paga - instituição de pagamento,3,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),Outras irregularidades - instituição de pagamento,0,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),Pix - Bloqueio ou devolução irregular de valores - instituição de pagamento,0,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),Pix - Dificuldade para solicitar ou realizar devolução - instituição de pagamento,8,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),Pix - liquidação - instituição de pagamento,16,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),Pix - outros - instituição de pagamento,0,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),PIX - Chaves - instituição de pagamento,3,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),PIX - Diversos - instituição de pagamento,0,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),PIX - Iniciação - instituição de pagamento,8,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),Reclamações relacionadas a assuntos diversos envolvendo - instituição de pagamento,0,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),Recusa de produtos ou serviços - instituição de pagamento,0,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),Renegociação de dívida em instituição de pagamento,0,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),Restrições cadastrais por parte - instituição de pagamento,0,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),"Terminais eletrônicos, internet e aplicativos - instituição de pagamento",0,
2026,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,99PAY IP (conglomerado),"Transações não reconhecidas pelo titular da conta, realizadas por terceiros (invasão de conta) - instituição de pagamento",0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,ABC-BRASIL (conglomerado),Cobranças diversas,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,ABC-BRASIL (conglomerado),Crédito consignado,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,ABC-BRASIL (conglomerado),Irregularidades relacionadas ao fornecimento de documentos relativos a conta,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,ABC-BRASIL (conglomerado),Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR),0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,ABC-BRASIL (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM, credenciadora e operação de crédito",4,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,ABC-BRASIL (conglomerado),Pix - iniciação,4,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,ABC-BRASIL (conglomerado),Reclamações relacionadas a assuntos diversos,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,ACG IP (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a conta de pagamento pós-paga - instituição de pagamento",3,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,ADYEN DO BRASIL IP (conglomerado),Irregularidades relacionadas ao acompanhamento de conta de pagamento - instituição de pagamento,2,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,ADYEN DO BRASIL IP (conglomerado),Irregularidades relacionadas ao fornecimento de documentos por conta de pagamentos pós-paga - instituição de pagamento,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,ADYEN DO BRASIL IP (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a conta de pagamento pós-paga - instituição de pagamento",2,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,ADYEN DO BRASIL IP (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a conta de pagamento pré-paga - instituição de pagamento",2,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,ADYEN DO BRASIL IP (conglomerado),Pix - Dificuldade para solicitar ou realizar devolução - instituição de pagamento,2,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,ADYEN DO BRASIL IP (conglomerado),Pix - liquidação - instituição de pagamento,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,ADYEN DO BRASIL IP (conglomerado),Reclamações relacionadas a assuntos diversos envolvendo - instituição de pagamento,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,ADYEN DO BRASIL IP (conglomerado),Recusa de produtos ou serviços - instituição de pagamento,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,ADYEN DO BRASIL IP (conglomerado),Renegociação de dívida em instituição de pagamento,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Abertura de conta de pagamento sem documentação necessária ou com documentação falsa,4,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Ausência de título adequado relativo a cartão de crédito consignado,13,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Bloqueio de valores ou de conta fora do âmbito do Pix,36,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Cancelamento de contrato a pedido do cliente não atendido por instituição financeira,9,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Cobrança irregular de tarifa em operação de crédito,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Cobrança irregular de tarifa relacionada a conta ou serviços acessórios à conta,4,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Cobranças diversas,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Concessão de crédito (exceto consignado) sem a formalização do título adequado,4,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Concessão de crédito consignado sem a formalização do título adequado,4,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Crédito consignado,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Descumprimento de ordem judicial,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Descumprimento de prazo de resposta da reclamação registrada no BCB,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),"Débito em conta não autorizado pelo cliente, ou não cumprimento das regras aplicáveis",22,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Falta de transparência na redação de documentos,9,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Inclusão de dados incorretos no CCS (Cadastro de Clientes do Sistema Financeiro Nacional),36,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB,13,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento,89,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Irregularidades no processo de encerramento de conta de depósitos à vista,40,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Irregularidades no processo de encerramento de conta de pagamento,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de instituições financeiras,18,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Irregularidades relacionadas ao acompanhamento de conta,22,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Irregularidades relacionadas ao acompanhamento de conta de pagamento,4,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito,13,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito,4,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Irregularidades relacionadas ao fornecimento de documentos relativos a conta,9,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),"Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.",125,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC),22,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR),4,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Irregularidades relacionadas à liquidação de documentos (exceto cheques),9,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em ATM",18,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em internet banking",22,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito",31,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de débito",4,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM, credenciadora e operação de crédito",18,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito consignado",281,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito, exceto consignado",45,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Irregularidades relativas a operações de crédito de saldo devedor de fatura de cartão de crédito (rotativo e parcelamento) e respectiva cobrança de encargos,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),"Irregularidades relativas a telemarketing, SMS ou Whatsapp com oferta de produtos e serviços",0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Juros e preços,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Limites de transação,4,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),"Não acatamento de solicitação de cancelamento de débitos automáticos em conta de pagamento pré-paga, ou não cumprimento das regras aplicáveis",0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Não acatamento de solicitação de cancelamento de débitos automáticos em conta ou não cumprimento das regras aplicáveis,13,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Oferta ou prestação de informação sobre a conta ou serviços acessórios de forma inadequada ,129,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Oferta ou prestação de informação sobre crédito consignado de forma inadequada,183,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Oferta ou prestação de informação sobre o cartão de crédito de forma inadequada ,49,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),"Oferta ou prestação de informação sobre operação de crédito de forma inadequada, exceto crédito consignado",223,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),"Oferta ou prestação de informação sobre produtos e serviços de forma inadequada, exceto as relacionadas a cartão de crédito, conta e serviços acessórios, credenciadora de cartão e operação de crédito",18,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Outras irregularidades relacionadas a tarifas,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Outras irregularidades relacionadas à portabilidade de operações de crédito de pessoa natural,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Outros assuntos não regulados relacionados a cartão de crédito,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Pix - Bloqueio ou devolução de valores,9,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Pix - diversos,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Pix - Dificuldade para solicitar ou realizar devolução,18,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Prestação de serviço de forma irregular em conta-salário,9,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Reclamações relacionadas a assuntos diversos,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Recusa de produtos ou serviços,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Recusa ou dificuldade de acesso aos canais de atendimento convencionais,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Renegociação de dívida (exceto cartão de crédito),0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais,36,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Restrições cadastrais,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),"Transações não reconhecidas pelo titular da conta, realizadas por terceiros (invasão de conta) em instituições financeiras",13,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),"Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às demais operações de crédito, exceto as de crédito consignado e de financiamento imobiliário",0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGIBANK (conglomerado),Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às operações de crédito consignado,4,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGORACRED S/A SCFI (conglomerado),Cobranças diversas,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGORACRED S/A SCFI (conglomerado),Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGORACRED S/A SCFI (conglomerado),"Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.",0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGORACRED S/A SCFI (conglomerado),Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC),0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGORACRED S/A SCFI (conglomerado),Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR),4,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGORACRED S/A SCFI (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito",0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGORACRED S/A SCFI (conglomerado),Juros e preços,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGORACRED S/A SCFI (conglomerado),Reclamações relacionadas a assuntos diversos,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGORACRED S/A SCFI (conglomerado),Renegociação de dívida (exceto cartão de crédito),0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AGORACRED S/A SCFI (conglomerado),Restrições cadastrais,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AL5 S.A. SCFI (conglomerado),Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR),0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,AL5 S.A. SCFI (conglomerado),Renegociação de dívida (exceto cartão de crédito),0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,ANDBANK (conglomerado),Concessão de crédito consignado sem a formalização do título adequado,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,ANDBANK (conglomerado),"Débito em conta não autorizado pelo cliente, ou não cumprimento das regras aplicáveis",0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,ANDBANK (conglomerado),Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,ANDBANK (conglomerado),Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,ANDBANK (conglomerado),"Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.",0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,ANDBANK (conglomerado),Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR),6,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,ANDBANK (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito consignado",1,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,ANDBANK (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito, exceto consignado",0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,ANDBANK (conglomerado),Juros e preços,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,ANDBANK (conglomerado),Renegociação de dívida (exceto cartão de crédito),0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,ANDBANK (conglomerado),Restrições cadastrais,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,ASAAS GESTAO FINANCEIRA IP (conglomerado),Abertura de conta de pagamento sem documentação necessária ou com documentação falsa - instituição de pagamento,30,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,ASAAS GESTAO FINANCEIRA IP (conglomerado),Bloqueio de valores ou de conta fora do âmbito do Pix - instituição de pagamento,19,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,ASAAS GESTAO FINANCEIRA IP (conglomerado),Cancelamento de contrato por iniciativa - instituição de pagamento,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,ASAAS GESTAO FINANCEIRA IP (conglomerado),Cobrança irregular de tarifa em conta de pagamento pré-paga - instituição de pagamento,1,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,ASAAS GESTAO FINANCEIRA IP (conglomerado),Cobranças diversas de IPs,0,
